Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Product Name,Sales,Quantity,Discount,Profit
1169,CA-2022-001460,2022-01-21,2022-01-24,Same Day,Corporate,West,Arizona,Furniture,Office Chair,998.86,9,0.2,158.31
1170,CA-2022-001460,2022-03-16,2022-03-17,Standard Class,Home Office,East,Virginia,Technology,Keyboard,6509.17,8,0.05,1716.62
1171,CA-2022-001461,2021-04-03,2021-04-07,Standard Class,Home Office,East,Massachusetts,Furniture,Sofa,4353.44,4,0.0,973.03
1172,CA-2023-001462,2023-04-04,2023-04-05,First Class,Consumer,East,New Jersey,Furniture,Filing Cabinet,680.21,3,0.05,80.0
1173,CA-2021-001463,2022-07-13,2022-07-17,Second Class,Corporate,South,Alabama,Office Supplies,Tape,20.9,1,0.2,5.24
1174,CA-2021-001463,2021-03-27,2021-04-02,Same Day,Consumer,East,Massachusetts,Technology,USB Hub,1080.19,8,0.05,76.86
1175,CA-2021-001463,2022-11-02,2022-11-04,Second Class,Consumer,West,California,Furniture,Filing Cabinet,4599.84,5,0.2,-1.46
1176,CA-2021-001464,2022-02-18,2022-02-19,Same Day,Consumer,Central,Indiana,Technology,Laptop,6552.89,9,0.05,577.54
1177,CA-2021-001464,2021-03-19,2021-03-26,Second Class,Consumer,West,Nevada,Technology,Laptop,1333.5,7,0.0,163.39
1178,CA-2021-001464,2023-10-29,2023-11-05,Standard Class,Corporate,Central,Michigan,Office Supplies,Notebooks,158.37,4,0.15,18.61
1179,CA-2021-001465,2022-02-15,2022-02-21,Same Day,Corporate,East,New Jersey,Technology,Printer,370.44,1,0.0,123.74
1180,CA-2022-001466,2021-02-21,2021-02-28,Same Day,Corporate,East,Pennsylvania,Office Supplies,Notebooks,45.75,8,0.05,15.59
1181,CA-2023-001467,2021-05-14,2021-05-18,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Stapler,296.91,9,0.0,115.69
1182,CA-2023-001467,2021-01-13,2021-01-17,Second Class,Consumer,Central,Ohio,Furniture,Bookcase,568.19,1,0.2,96.05
1183,CA-2023-001467,2021-02-10,2021-02-16,Standard Class,Home Office,West,Oregon,Office Supplies,Pens,360.7,8,0.2,76.82
1184,CA-2023-001468,2022-12-08,2022-12-14,First Class,Home Office,South,Georgia,Office Supplies,Paper Ream,238.32,8,0.0,67.13
1185,CA-2023-001468,2023-03-07,2023-03-10,Second Class,Home Office,Central,Illinois,Furniture,Desk,1476.75,3,0.0,75.47
1186,CA-2023-001468,2023-04-04,2023-04-06,Second Class,Corporate,Central,Illinois,Furniture,Filing Cabinet,1502.74,6,0.2,71.23
1187,CA-2023-001468,2023-08-08,2023-08-11,Same Day,Corporate,South,Tennessee,Office Supplies,Paper Ream,100.37,6,0.2,15.38
1188,CA-2021-001469,2023-01-15,2023-01-19,Second Class,Home Office,East,Pennsylvania,Office Supplies,Notebooks,374.54,9,0.2,93.61
1189,CA-2021-001469,2023-07-16,2023-07-19,Standard Class,Corporate,Central,Illinois,Technology,Printer,3691.13,10,0.05,425.05
1190,CA-2023-001470,2022-02-27,2022-03-03,Standard Class,Corporate,South,Alabama,Technology,Printer,5492.52,10,0.1,1895.41
1191,CA-2023-001470,2022-10-11,2022-10-15,Same Day,Consumer,East,Massachusetts,Office Supplies,Notebooks,209.4,4,0.0,84.82
1192,CA-2022-001471,2021-07-18,2021-07-25,Standard Class,Home Office,Central,Indiana,Office Supplies,Folders,13.94,2,0.0,6.52
1193,CA-2022-001471,2021-11-05,2021-11-07,Second Class,Corporate,West,Washington,Furniture,Desk,4341.63,5,0.15,512.88
1194,CA-2022-001471,2022-08-17,2022-08-20,Second Class,Corporate,Central,Indiana,Technology,Monitor,1456.06,2,0.0,466.3
1195,CA-2022-001471,2021-11-21,2021-11-26,Same Day,Home Office,East,Pennsylvania,Technology,Laptop,4673.3,9,0.1,1200.99
1196,CA-2023-001472,2023-02-20,2023-02-24,Second Class,Consumer,West,Oregon,Technology,Laptop,3114.23,7,0.0,703.36
1197,CA-2023-001472,2021-02-10,2021-02-14,Same Day,Consumer,Central,Michigan,Office Supplies,Folders,186.49,10,0.15,92.34
1198,CA-2022-001473,2021-11-03,2021-11-04,Same Day,Corporate,West,Oregon,Furniture,Sofa,3933.66,4,0.15,9.14
1199,CA-2022-001473,2021-12-13,2021-12-16,Same Day,Consumer,West,Washington,Office Supplies,Paper Ream,59.13,5,0.1,29.14
1200,CA-2022-001473,2022-09-20,2022-09-23,Second Class,Consumer,West,Nevada,Technology,Printer,6097.22,8,0.15,378.86
1201,CA-2022-001474,2021-02-09,2021-02-12,Standard Class,Consumer,West,Washington,Office Supplies,Pens,66.54,7,0.3,16.77
1202,CA-2022-001474,2023-11-16,2023-11-23,First Class,Corporate,West,Washington,Office Supplies,Paper Ream,152.44,7,0.15,23.31
1203,CA-2022-001474,2022-07-01,2022-07-02,First Class,Corporate,Central,Ohio,Office Supplies,Notebooks,442.32,8,0.0,186.74
1204,CA-2022-001474,2022-05-13,2022-05-14,Standard Class,Consumer,Central,Indiana,Furniture,Office Chair,1494.57,3,0.0,149.71
1205,CA-2023-001475,2021-05-25,2021-05-27,First Class,Home Office,West,California,Furniture,Office Chair,5468.82,10,0.3,660.91
1206,CA-2023-001475,2022-02-13,2022-02-19,Second Class,Consumer,Central,Texas,Office Supplies,Pens,25.52,2,0.0,2.59
1207,CA-2022-001476,2023-12-21,2023-12-23,First Class,Corporate,East,New York,Office Supplies,Pens,276.75,8,0.3,94.7
1208,CA-2022-001476,2023-06-26,2023-06-28,Standard Class,Home Office,East,Massachusetts,Technology,Keyboard,319.41,9,0.0,109.32
1209,CA-2021-001477,2021-06-05,2021-06-07,Standard Class,Home Office,East,Virginia,Office Supplies,Notebooks,145.98,3,0.05,24.08
1210,CA-2021-001477,2022-03-23,2022-03-27,First Class,Home Office,Central,Indiana,Technology,USB Hub,3549.63,5,0.05,742.46
1211,CA-2021-001477,2023-10-09,2023-10-12,Standard Class,Consumer,Central,Ohio,Furniture,Office Chair,619.38,1,0.2,-44.61
1212,CA-2021-001478,2022-06-22,2022-06-28,Standard Class,Corporate,West,California,Technology,USB Hub,1773.16,6,0.3,285.71
1213,CA-2021-001478,2022-04-13,2022-04-18,Second Class,Home Office,Central,Michigan,Technology,USB Hub,171.23,3,0.15,29.61
1214,CA-2021-001478,2021-11-09,2021-11-11,Same Day,Corporate,South,North Carolina,Technology,Monitor,2765.35,7,0.0,862.81
1215,CA-2021-001478,2021-01-29,2021-02-02,First Class,Corporate,Central,Michigan,Office Supplies,Notebooks,32.28,3,0.0,6.03
1216,CA-2022-001479,2021-02-14,2021-02-18,Second Class,Corporate,South,Tennessee,Furniture,Desk,1621.05,7,0.1,-32.89
1217,CA-2023-001480,2022-12-25,2022-12-26,Standard Class,Corporate,South,Tennessee,Technology,Printer,1202.7,2,0.3,279.44
1218,CA-2023-001480,2023-10-02,2023-10-03,Same Day,Consumer,East,Pennsylvania,Office Supplies,Paper Ream,164.18,5,0.15,57.82
1219,CA-2023-001480,2022-11-30,2022-12-06,First Class,Consumer,South,Alabama,Furniture,Sofa,5903.88,6,0.0,173.27
1220,CA-2023-001480,2022-05-20,2022-05-22,Same Day,Corporate,South,Florida,Furniture,Filing Cabinet,4339.49,6,0.15,528.79
1221,CA-2021-001481,2021-09-18,2021-09-21,Second Class,Corporate,Central,Indiana,Technology,USB Hub,8311.45,10,0.05,2181.19
1222,CA-2021-001481,2022-10-04,2022-10-09,Standard Class,Corporate,East,Pennsylvania,Technology,USB Hub,728.4,2,0.0,172.69
1223,CA-2021-001481,2021-05-18,2021-05-22,First Class,Home Office,West,Arizona,Technology,Monitor,4450.13,7,0.1,1172.93
1224,CA-2021-001481,2022-11-02,2022-11-05,Standard Class,Consumer,Central,Texas,Technology,Printer,4498.2,10,0.0,1282.46
1225,CA-2022-001482,2021-09-04,2021-09-07,Second Class,Consumer,South,North Carolina,Office Supplies,Folders,42.43,1,0.05,13.13
1226,CA-2022-001482,2022-09-03,2022-09-06,Standard Class,Home Office,Central,Illinois,Technology,Monitor,621.32,4,0.0,36.44
1227,CA-2022-001482,2023-02-22,2023-02-27,Same Day,Consumer,South,Florida,Technology,Monitor,1393.96,3,0.15,114.76
1228,CA-2022-001483,2021-11-30,2021-12-05,First Class,Corporate,South,North Carolina,Furniture,Sofa,1324.62,3,0.0,-75.01
1229,CA-2022-001483,2023-02-08,2023-02-13,First Class,Consumer,Central,Indiana,Technology,Phone,490.56,1,0.15,82.74
1230,CA-2022-001483,2023-11-14,2023-11-15,Standard Class,Corporate,Central,Indiana,Furniture,Desk,1908.84,3,0.0,-97.41
1231,CA-2022-001484,2021-06-16,2021-06-20,First Class,Corporate,East,Pennsylvania,Furniture,Desk,3867.99,6,0.3,155.48
1232,CA-2023-001485,2022-03-01,2022-03-05,Standard Class,Home Office,South,Tennessee,Office Supplies,Notebooks,23.44,3,0.1,4.48
1233,CA-2021-001486,2021-03-28,2021-03-29,Same Day,Consumer,West,California,Office Supplies,Tape,183.96,4,0.0,88.63
1234,CA-2022-001487,2021-02-09,2021-02-14,Same Day,Home Office,Central,Ohio,Technology,Keyboard,1832.96,5,0.2,394.1
1235,CA-2022-001487,2023-10-04,2023-10-05,Second Class,Consumer,West,Oregon,Office Supplies,Pens,217.82,6,0.15,66.14
1236,CA-2021-001488,2022-06-29,2022-07-04,First Class,Consumer,South,Georgia,Furniture,Sofa,3913.14,6,0.0,752.06
1237,CA-2021-001488,2021-09-02,2021-09-08,Same Day,Corporate,Central,Ohio,Furniture,Desk,2050.47,5,0.3,227.97
1238,CA-2023-001489,2022-02-26,2022-02-28,Standard Class,Corporate,East,Pennsylvania,Furniture,Office Chair,8135.91,10,0.1,1558.23
1239,CA-2023-001489,2022-04-16,2022-04-21,Standard Class,Corporate,East,Virginia,Technology,Phone,1093.1,5,0.0,156.28
1240,CA-2023-001489,2022-11-02,2022-11-06,Same Day,Corporate,East,Pennsylvania,Technology,Printer,3875.06,7,0.0,1264.22
1241,CA-2023-001489,2021-06-09,2021-06-14,Second Class,Home Office,South,Alabama,Office Supplies,Stapler,106.6,2,0.0,37.07
1242,CA-2021-001490,2021-07-19,2021-07-20,Second Class,Corporate,Central,Texas,Technology,Monitor,1238.72,6,0.05,422.75
1243,CA-2022-001491,2021-03-13,2021-03-14,First Class,Consumer,West,Washington,Technology,Keyboard,536.9,5,0.3,176.66
1244,CA-2022-001491,2023-09-03,2023-09-05,Standard Class,Home Office,East,New York,Office Supplies,Tape,8.1,1,0.05,2.28
1245,CA-2022-001491,2021-11-10,2021-11-12,Standard Class,Corporate,Central,Ohio,Furniture,Sofa,840.38,2,0.2,-75.24
1246,CA-2022-001492,2021-05-10,2021-05-17,Standard Class,Consumer,South,Tennessee,Technology,Printer,2266.63,5,0.3,251.16
1247,CA-2022-001492,2023-07-07,2023-07-14,Second Class,Consumer,Central,Texas,Office Supplies,Stapler,59.76,1,0.0,26.86
1248,CA-2022-001492,2022-08-10,2022-08-13,Standard Class,Consumer,South,Alabama,Office Supplies,Paper Ream,51.37,2,0.3,22.0
1249,CA-2022-001492,2022-10-19,2022-10-25,Second Class,Home Office,East,New Jersey,Office Supplies,Stapler,122.93,6,0.2,30.59
1250,CA-2023-001493,2023-01-08,2023-01-12,Same Day,Home Office,Central,Illinois,Office Supplies,Paper Ream,73.84,2,0.0,17.21
1251,CA-2023-001493,2021-03-29,2021-04-01,Second Class,Home Office,Central,Michigan,Technology,USB Hub,7460.28,9,0.0,1713.16
1252,CA-2023-001493,2021-06-17,2021-06-24,Same Day,Home Office,East,Virginia,Furniture,Bookcase,7464.87,7,0.0,610.99
1253,CA-2023-001494,2022-11-17,2022-11-21,Second Class,Home Office,Central,Indiana,Office Supplies,Notebooks,35.5,2,0.15,11.34
1254,CA-2021-001495,2021-08-06,2021-08-08,Same Day,Home Office,South,Georgia,Office Supplies,Stapler,83.83,8,0.05,32.4
1255,CA-2021-001495,2022-05-11,2022-05-18,First Class,Home Office,West,Nevada,Furniture,Office Chair,2787.68,7,0.05,250.02
1256,CA-2021-001495,2021-09-05,2021-09-07,First Class,Consumer,West,Oregon,Furniture,Office Chair,3020.94,3,0.0,-231.23
1257,CA-2021-001495,2021-01-22,2021-01-28,Same Day,Home Office,South,Florida,Technology,Phone,2329.52,10,0.2,378.49
1258,CA-2022-001496,2023-10-04,2023-10-05,Standard Class,Home Office,South,Alabama,Office Supplies,Paper Ream,164.32,8,0.0,33.24
1259,CA-2022-001496,2023-10-02,2023-10-03,First Class,Corporate,South,Tennessee,Office Supplies,Pens,20.78,7,0.3,8.39
1260,CA-2022-001496,2022-05-18,2022-05-24,Standard Class,Consumer,West,Nevada,Technology,USB Hub,723.49,2,0.15,88.57
1261,CA-2022-001497,2022-03-20,2022-03-25,Same Day,Home Office,West,Washington,Technology,USB Hub,788.27,7,0.0,179.75
1262,CA-2022-001497,2023-08-07,2023-08-10,Second Class,Home Office,West,Arizona,Technology,Laptop,3677.1,10,0.0,463.17
1263,CA-2022-001497,2021-11-30,2021-12-01,First Class,Corporate,West,Arizona,Technology,Printer,2211.88,5,0.2,183.37
1264,CA-2022-001497,2021-01-12,2021-01-16,Second Class,Corporate,East,New York,Furniture,Filing Cabinet,2835.48,3,0.0,16.44
1265,CA-2023-001498,2021-08-26,2021-08-27,Same Day,Home Office,Central,Indiana,Technology,Printer,453.33,3,0.0,82.25
1266,CA-2023-001498,2021-08-06,2021-08-10,First Class,Home Office,Central,Michigan,Furniture,Sofa,752.38,8,0.2,71.51
1267,CA-2022-001499,2023-08-31,2023-09-04,First Class,Home Office,West,California,Furniture,Desk,9986.31,9,0.0,-575.67
1268,CA-2022-001499,2023-07-03,2023-07-09,Second Class,Home Office,East,New York,Office Supplies,Notebooks,191.56,9,0.1,55.77
1269,CA-2022-001499,2022-04-21,2022-04-23,Standard Class,Home Office,East,Virginia,Technology,Laptop,699.12,3,0.2,37.3
1270,CA-2022-001499,2023-12-23,2023-12-24,First Class,Home Office,West,Arizona,Furniture,Office Chair,5330.15,5,0.0,63.08
1271,CA-2023-001500,2022-03-15,2022-03-16,Same Day,Corporate,South,Georgia,Furniture,Filing Cabinet,1543.2,3,0.0,-75.4
1272,CA-2023-001500,2021-12-04,2021-12-06,Standard Class,Corporate,East,Virginia,Furniture,Office Chair,6072.21,7,0.15,1385.45
1273,CA-2022-001501,2021-02-26,2021-02-28,Same Day,Corporate,South,Florida,Technology,Laptop,2108.89,6,0.05,579.06
1274,CA-2022-001501,2022-05-10,2022-05-15,Second Class,Corporate,East,Massachusetts,Office Supplies,Folders,168.12,9,0.0,45.91
1275,CA-2022-001501,2021-03-23,2021-03-26,Second Class,Consumer,West,Nevada,Furniture,Sofa,1821.61,5,0.3,232.36
1276,CA-2022-001502,2023-11-14,2023-11-18,Same Day,Corporate,Central,Indiana,Office Supplies,Stapler,321.51,7,0.0,92.51
1277,CA-2022-001502,2022-05-31,2022-06-06,Standard Class,Home Office,West,Nevada,Technology,USB Hub,3792.24,5,0.1,865.88
1278,CA-2022-001502,2022-12-15,2022-12-18,Second Class,Home Office,East,New Jersey,Technology,Printer,2394.85,4,0.2,319.85
1279,CA-2022-001503,2022-10-20,2022-10-22,First Class,Consumer,East,Virginia,Furniture,Desk,5852.48,8,0.0,-345.16
1280,CA-2022-001503,2022-01-10,2022-01-16,First Class,Home Office,Central,Illinois,Furniture,Sofa,3200.0,8,0.2,222.46
1281,CA-2022-001503,2022-06-06,2022-06-11,Second Class,Corporate,Central,Indiana,Technology,USB Hub,399.54,2,0.2,117.44
1282,CA-2022-001503,2023-07-21,2023-07-26,Same Day,Corporate,South,Florida,Furniture,Bookcase,7997.6,10,0.2,-242.2
1283,CA-2023-001504,2023-03-04,2023-03-07,Same Day,Corporate,South,Tennessee,Office Supplies,Pens,20.2,2,0.0,4.94
1284,CA-2021-001505,2021-09-18,2021-09-25,First Class,Home Office,West,California,Technology,Laptop,1336.64,2,0.2,148.99
1285,CA-2022-001506,2022-08-06,2022-08-10,First Class,Home Office,West,California,Technology,USB Hub,829.87,4,0.1,272.49
1286,CA-2023-001507,2022-03-27,2022-03-29,First Class,Home Office,East,Pennsylvania,Furniture,Sofa,2152.64,7,0.0,503.86
1287,CA-2023-001507,2021-09-13,2021-09-14,Same Day,Corporate,West,Arizona,Office Supplies,Folders,193.91,4,0.05,38.16
1288,CA-2023-001507,2022-05-05,2022-05-11,Standard Class,Consumer,East,Pennsylvania,Furniture,Desk,2269.68,5,0.2,127.46
1289,CA-2023-001508,2021-11-04,2021-11-10,Same Day,Corporate,West,California,Technology,Keyboard,4312.06,7,0.2,245.39
1290,CA-2023-001508,2022-10-22,2022-10-23,First Class,Corporate,Central,Illinois,Office Supplies,Paper Ream,201.22,8,0.2,87.59
1291,CA-2022-001509,2021-12-11,2021-12-18,Same Day,Home Office,Central,Illinois,Office Supplies,Pens,83.36,7,0.15,20.12
1292,CA-2022-001509,2023-08-20,2023-08-21,Same Day,Consumer,Central,Illinois,Office Supplies,Stapler,161.6,10,0.0,45.39
1293,CA-2021-001510,2023-10-03,2023-10-07,Standard Class,Corporate,South,Alabama,Technology,Phone,6567.92,8,0.0,1190.16
1294,CA-2022-001511,2021-12-12,2021-12-14,Second Class,Corporate,East,New Jersey,Technology,Phone,5616.02,10,0.05,1705.98
1295,CA-2022-001511,2021-07-09,2021-07-14,Second Class,Consumer,South,North Carolina,Furniture,Bookcase,1224.63,9,0.0,102.67
1296,CA-2022-001511,2022-07-25,2022-08-01,Same Day,Consumer,Central,Michigan,Furniture,Desk,908.77,3,0.1,-37.88
1297,CA-2022-001512,2022-08-14,2022-08-19,Second Class,Home Office,East,New York,Office Supplies,Pens,453.12,8,0.0,88.13
1298,CA-2023-001513,2023-08-06,2023-08-11,Standard Class,Consumer,West,California,Furniture,Desk,5339.94,6,0.0,463.4
1299,CA-2023-001513,2023-11-18,2023-11-25,First Class,Consumer,East,Pennsylvania,Furniture,Desk,641.02,1,0.0,24.25
1300,CA-2022-001514,2022-07-26,2022-07-30,First Class,Consumer,West,Nevada,Furniture,Bookcase,2358.16,4,0.0,353.02
1301,CA-2022-001514,2021-01-02,2021-01-05,Second Class,Corporate,East,Virginia,Furniture,Office Chair,3765.22,8,0.3,516.34
1302,CA-2021-001515,2023-04-10,2023-04-17,First Class,Home Office,South,Alabama,Technology,Keyboard,1941.68,5,0.2,194.3
1303,CA-2021-001515,2022-09-04,2022-09-05,First Class,Consumer,South,Georgia,Furniture,Bookcase,8741.36,10,0.2,276.06
1304,CA-2021-001515,2022-03-18,2022-03-22,Standard Class,Consumer,Central,Texas,Technology,Monitor,1264.35,3,0.0,309.41
1305,CA-2021-001515,2023-06-19,2023-06-22,Second Class,Consumer,Central,Michigan,Furniture,Bookcase,2952.04,8,0.3,88.7
1306,CA-2022-001516,2021-07-27,2021-07-30,Second Class,Consumer,South,Georgia,Technology,Laptop,320.08,6,0.3,103.33
1307,CA-2022-001516,2021-03-24,2021-03-31,Same Day,Corporate,South,Florida,Office Supplies,Stapler,40.32,8,0.15,7.15
1308,CA-2021-001517,2021-02-20,2021-02-25,Standard Class,Corporate,West,California,Furniture,Sofa,2673.62,4,0.15,-244.77
1309,CA-2021-001517,2022-08-07,2022-08-10,First Class,Corporate,South,North Carolina,Office Supplies,Paper Ream,48.47,1,0.0,21.98
1310,CA-2023-001518,2021-11-11,2021-11-18,Standard Class,Home Office,South,Alabama,Furniture,Sofa,2203.87,7,0.3,343.82
1311,CA-2023-001518,2022-07-19,2022-07-23,Same Day,Consumer,Central,Illinois,Furniture,Bookcase,456.91,4,0.1,-43.75
1312,CA-2023-001518,2021-11-07,2021-11-11,Same Day,Consumer,East,Pennsylvania,Technology,USB Hub,4482.94,9,0.05,224.91
1313,CA-2023-001518,2021-05-16,2021-05-18,Same Day,Home Office,West,Oregon,Furniture,Desk,8839.6,8,0.0,1977.31
1314,CA-2021-001519,2023-08-19,2023-08-22,First Class,Corporate,West,California,Office Supplies,Paper Ream,292.4,10,0.15,103.1
1315,CA-2021-001519,2022-05-18,2022-05-20,First Class,Home Office,Central,Indiana,Furniture,Sofa,509.35,1,0.1,7.57
1316,CA-2021-001519,2022-06-12,2022-06-13,First Class,Consumer,Central,Michigan,Office Supplies,Paper Ream,97.44,3,0.05,44.07
1317,CA-2021-001519,2023-04-26,2023-05-02,First Class,Home Office,East,Massachusetts,Furniture,Office Chair,3270.18,7,0.15,15.3
1318,CA-2022-001520,2021-04-27,2021-05-01,First Class,Consumer,East,Virginia,Technology,Keyboard,5173.7,7,0.0,901.6
1319,CA-2022-001520,2023-09-24,2023-09-28,Second Class,Corporate,West,Washington,Technology,Laptop,3034.81,7,0.2,543.33
1320,CA-2021-001521,2022-11-01,2022-11-06,Second Class,Corporate,Central,Illinois,Office Supplies,Notebooks,360.43,7,0.0,47.88
1321,CA-2021-001521,2021-11-08,2021-11-09,Standard Class,Corporate,West,Oregon,Office Supplies,Paper Ream,29.33,1,0.0,4.5
1322,CA-2023-001522,2022-11-08,2022-11-09,First Class,Consumer,Central,Indiana,Furniture,Office Chair,1195.87,1,0.0,294.02
1323,CA-2023-001522,2022-07-02,2022-07-07,Standard Class,Corporate,West,Oregon,Furniture,Filing Cabinet,3846.45,5,0.0,735.17
1324,CA-2023-001522,2021-11-19,2021-11-25,First Class,Home Office,Central,Illinois,Furniture,Filing Cabinet,1604.41,9,0.05,226.48
1325,CA-2023-001523,2023-07-16,2023-07-19,Same Day,Home Office,South,North Carolina,Office Supplies,Notebooks,142.34,9,0.2,38.03
1326,CA-2021-001524,2021-11-14,2021-11-15,Second Class,Corporate,Central,Ohio,Furniture,Bookcase,291.6,2,0.0,-14.09
1327,CA-2021-001524,2022-10-18,2022-10-23,First Class,Corporate,South,Georgia,Furniture,Office Chair,2831.62,4,0.2,123.06
1328,CA-2023-001525,2023-03-12,2023-03-14,Second Class,Corporate,East,Massachusetts,Office Supplies,Pens,34.98,6,0.0,15.27
1329,CA-2023-001525,2022-10-25,2022-10-29,Same Day,Corporate,Central,Michigan,Furniture,Filing Cabinet,2384.81,3,0.2,311.08
1330,CA-2023-001525,2023-09-25,2023-09-28,Standard Class,Corporate,East,New York,Furniture,Desk,381.21,3,0.0,-6.1
1331,CA-2023-001526,2021-01-19,2021-01-25,Standard Class,Corporate,Central,Illinois,Office Supplies,Notebooks,220.63,6,0.15,51.82
1332,CA-2023-001526,2022-11-12,2022-11-18,Second Class,Consumer,West,Nevada,Office Supplies,Notebooks,128.59,9,0.2,58.62
1333,CA-2023-001526,2023-07-24,2023-07-25,First Class,Corporate,East,Massachusetts,Office Supplies,Pens,85.16,5,0.2,28.59
1334,CA-2023-001526,2022-10-08,2022-10-15,Second Class,Home Office,West,Nevada,Technology,Monitor,2015.28,10,0.1,282.31
1335,CA-2021-001527,2023-12-23,2023-12-25,Standard Class,Corporate,East,Virginia,Technology,Monitor,156.08,1,0.3,18.99
1336,CA-2022-001528,2021-02-03,2021-02-08,Same Day,Home Office,South,Florida,Furniture,Desk,4705.85,5,0.0,347.4
1337,CA-2023-001529,2021-12-29,2022-01-03,First Class,Home Office,Central,Texas,Furniture,Filing Cabinet,306.94,4,0.2,-22.13
1338,CA-2023-001529,2021-12-13,2021-12-19,First Class,Consumer,East,Massachusetts,Furniture,Office Chair,3329.72,5,0.2,-144.34
1339,CA-2022-001530,2021-05-21,2021-05-22,First Class,Corporate,East,Pennsylvania,Technology,Laptop,2369.1,3,0.0,796.2
